,Name,Length,Start,End,is_Complete
18061,">chim_1662_Staphylococcus_Salmonella
",1537,Staphylococcus,Salmonella,0
18062,">chim_1663_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18063,">chim_1664_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
18064,">chim_1665_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18065,">chim_1666_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18066,">chim_1667_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18067,">chim_1668_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18068,">chim_1669_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
18069,">chim_1670_Pseudomonas_Escherichia
",1543,Pseudomonas,Escherichia,0
18070,">chim_1671_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
18071,">chim_1672_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18072,">chim_1673_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18073,">chim_1674_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
18074,">chim_1675_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
18075,">chim_1676_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18076,">chim_1677_Staphylococcus_Salmonella
",1537,Staphylococcus,Salmonella,0
18077,">chim_1678_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18078,">chim_1679_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
18079,">chim_1680_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18080,">chim_1681_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
18081,">chim_1682_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18082,">chim_1683_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
18083,">chim_1684_Salmonella_Listeria
",1553,Salmonella,Listeria,0
18084,">chim_1685_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18085,">chim_1686_Escherichia_Salmonella
",1537,Escherichia,Salmonella,0
18086,">chim_1687_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18087,">chim_1688_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18088,">chim_1689_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18089,">chim_1690_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18090,">chim_1691_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
18091,">chim_1692_Listeria_Bacillus
",1559,Listeria,Bacillus,0
18092,">chim_1693_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
18093,">chim_1694_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18094,">chim_1695_Pseudomonas_Staphylococcus
",1557,Pseudomonas,Staphylococcus,0
18095,">chim_1696_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18096,">chim_1697_Staphylococcus_Escherichia
",1543,Staphylococcus,Escherichia,0
18097,">chim_1698_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
18098,">chim_1699_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18099,">chim_1700_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18100,">chim_1701_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18101,">chim_1702_Listeria_Salmonella
",1537,Listeria,Salmonella,0
18102,">chim_1703_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18103,">chim_1704_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18104,">chim_1705_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18105,">chim_1706_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18106,">chim_1707_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18107,">chim_1708_Listeria_Pseudomonas
",1527,Listeria,Pseudomonas,0
18108,">chim_1709_Bacillus_Pseudomonas
",1527,Bacillus,Pseudomonas,0
18109,">chim_1710_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18110,">chim_1711_Staphylococcus_Salmonella
",1537,Staphylococcus,Salmonella,0
18111,">chim_1712_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18112,">chim_1713_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18113,">chim_1714_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18114,">chim_1715_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18115,">chim_1716_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
18116,">chim_1717_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18117,">chim_1718_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
18118,">chim_1719_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18119,">chim_1720_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18120,">chim_1721_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
18121,">chim_1722_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18122,">chim_1723_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18123,">chim_1724_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18124,">chim_1725_Escherichia_Pseudomonas
",1527,Escherichia,Pseudomonas,0
18125,">chim_1726_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
18126,">chim_1727_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
18127,">chim_1728_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18128,">chim_1729_Salmonella_Listeria
",1553,Salmonella,Listeria,0
18129,">chim_1730_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
18130,">chim_1731_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18131,">chim_1732_Pseudomonas_Enterococcus
",1563,Pseudomonas,Enterococcus,0
18132,">chim_1733_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
18133,">chim_1734_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18134,">chim_1735_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
18135,">chim_1736_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
18136,">chim_1737_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18137,">chim_1738_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18138,">chim_1739_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18139,">chim_1740_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
18140,">chim_1741_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18141,">chim_1742_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18142,">chim_1743_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
18143,">chim_1744_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18144,">chim_1745_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18145,">chim_1746_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
18146,">chim_1747_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18147,">chim_1748_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
18148,">chim_1749_Escherichia_Listeria
",1553,Escherichia,Listeria,0
18149,">chim_1750_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18150,">chim_1751_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18151,">chim_1752_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
18152,">chim_1753_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18153,">chim_1754_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18154,">chim_1755_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18155,">chim_1756_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18156,">chim_1757_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
18157,">chim_1758_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
18158,">chim_1759_Listeria_Salmonella
",1537,Listeria,Salmonella,0
18159,">chim_1760_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
18160,">chim_1761_Pseudomonas_Bacillus
",1559,Pseudomonas,Bacillus,0
18161,">chim_1762_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18162,">chim_1763_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
18163,">chim_1764_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18164,">chim_1765_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18165,">chim_1766_Listeria_Pseudomonas
",1527,Listeria,Pseudomonas,0
18166,">chim_1767_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
18167,">chim_1768_Salmonella_Listeria
",1553,Salmonella,Listeria,0
18168,">chim_1769_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
18169,">chim_1770_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
18170,">chim_1771_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
18171,">chim_1772_Bacillus_Pseudomonas
",1527,Bacillus,Pseudomonas,0
18172,">chim_1773_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
18173,">chim_1774_Pseudomonas_Enterococcus
",1563,Pseudomonas,Enterococcus,0
18174,">chim_1775_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18175,">chim_1776_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
18176,">chim_1777_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18177,">chim_1778_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18178,">chim_1779_Staphylococcus_Pseudomonas
",1527,Staphylococcus,Pseudomonas,0
18179,">chim_1780_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
18180,">chim_1781_Listeria_Bacillus
",1559,Listeria,Bacillus,0
18181,">chim_1782_Pseudomonas_Listeria
",1553,Pseudomonas,Listeria,0
18182,">chim_1783_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18183,">chim_1784_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
18184,">chim_1785_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18185,">chim_1786_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
18186,">chim_1787_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18187,">chim_1788_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18188,">chim_1789_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18189,">chim_1790_Listeria_Pseudomonas
",1527,Listeria,Pseudomonas,0
18190,">chim_1791_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18191,">chim_1792_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
18192,">chim_1793_Pseudomonas_Staphylococcus
",1557,Pseudomonas,Staphylococcus,0
18193,">chim_1794_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18194,">chim_1795_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18195,">chim_1796_Enterococcus_Listeria
",1553,Enterococcus,Listeria,0
18196,">chim_1797_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18197,">chim_1798_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18198,">chim_1799_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
18199,">chim_1800_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18200,">chim_1801_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18201,">chim_1802_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18202,">chim_1803_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18203,">chim_1804_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18204,">chim_1805_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18205,">chim_1806_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18206,">chim_1807_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18207,">chim_1808_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
18208,">chim_1809_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18209,">chim_1810_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18210,">chim_1811_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18211,">chim_1812_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
18212,">chim_1813_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
18213,">chim_1814_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18214,">chim_1815_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
18215,">chim_1816_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18216,">chim_1817_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18217,">chim_1818_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18218,">chim_1819_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18219,">chim_1820_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18220,">chim_1821_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18221,">chim_1822_Enterococcus_Listeria
",1553,Enterococcus,Listeria,0
18222,">chim_1823_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
18223,">chim_1824_Staphylococcus_Pseudomonas
",1527,Staphylococcus,Pseudomonas,0
18224,">chim_1825_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18225,">chim_1826_Pseudomonas_Salmonella
",1537,Pseudomonas,Salmonella,0
18226,">chim_1827_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18227,">chim_1828_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18228,">chim_1829_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
18229,">chim_1830_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18230,">chim_1831_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18231,">chim_1832_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
18232,">chim_1833_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
18233,">chim_1834_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18234,">chim_1835_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18235,">chim_1836_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
18236,">chim_1837_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
18237,">chim_1838_Staphylococcus_Escherichia
",1543,Staphylococcus,Escherichia,0
18238,">chim_1839_Listeria_Bacillus
",1559,Listeria,Bacillus,0
18239,">chim_1840_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
18240,">chim_1841_Escherichia_Listeria
",1553,Escherichia,Listeria,0
18241,">chim_1842_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
18242,">chim_1843_Pseudomonas_Listeria
",1553,Pseudomonas,Listeria,0
18243,">chim_1844_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18244,">chim_1845_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
18245,">chim_1846_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
18246,">chim_1847_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18247,">chim_1848_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
18248,">chim_1849_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
18249,">chim_1850_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18250,">chim_1851_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18251,">chim_1852_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18252,">chim_1853_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18253,">chim_1854_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
18254,">chim_1855_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18255,">chim_1856_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
18256,">chim_1857_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18257,">chim_1858_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
18258,">chim_1859_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18259,">chim_1860_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
18260,">chim_1861_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18261,">chim_1862_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18262,">chim_1863_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18263,">chim_1864_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18264,">chim_1865_Listeria_Salmonella
",1537,Listeria,Salmonella,0
18265,">chim_1866_Pseudomonas_Salmonella
",1537,Pseudomonas,Salmonella,0
18266,">chim_1867_Pseudomonas_Staphylococcus
",1557,Pseudomonas,Staphylococcus,0
18267,">chim_1868_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18268,">chim_1869_Pseudomonas_Bacillus
",1559,Pseudomonas,Bacillus,0
18269,">chim_1870_Pseudomonas_Salmonella
",1537,Pseudomonas,Salmonella,0
18270,">chim_1871_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18271,">chim_1872_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
18272,">chim_1873_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
18273,">chim_1874_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18274,">chim_1875_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18275,">chim_1876_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18276,">chim_1877_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
18277,">chim_1878_Escherichia_Listeria
",1553,Escherichia,Listeria,0
18278,">chim_1879_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18279,">chim_1880_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
18280,">chim_1881_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18281,">chim_1882_Listeria_Pseudomonas
",1527,Listeria,Pseudomonas,0
18282,">chim_1883_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
18283,">chim_1884_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18284,">chim_1885_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18285,">chim_1886_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18286,">chim_1887_Pseudomonas_Staphylococcus
",1557,Pseudomonas,Staphylococcus,0
18287,">chim_1888_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
18288,">chim_1889_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18289,">chim_1890_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
18290,">chim_1891_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18291,">chim_1892_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18292,">chim_1893_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18293,">chim_1894_Escherichia_Pseudomonas
",1527,Escherichia,Pseudomonas,0
18294,">chim_1895_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
18295,">chim_1896_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
18296,">chim_1897_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18297,">chim_1898_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18298,">chim_1899_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18299,">chim_1900_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
18300,">chim_1901_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
18301,">chim_1902_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18302,">chim_1903_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
18303,">chim_1904_Pseudomonas_Enterococcus
",1563,Pseudomonas,Enterococcus,0
18304,">chim_1905_Escherichia_Bacillus
",1559,Escherichia,Bacillus,0
18305,">chim_1906_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
18306,">chim_1907_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18307,">chim_1908_Staphylococcus_Escherichia
",1543,Staphylococcus,Escherichia,0
18308,">chim_1909_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
18309,">chim_1910_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18310,">chim_1911_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
18311,">chim_1912_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18312,">chim_1913_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18313,">chim_1914_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
18314,">chim_1915_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
18315,">chim_1916_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
18316,">chim_1917_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18317,">chim_1918_Pseudomonas_Enterococcus
",1563,Pseudomonas,Enterococcus,0
18318,">chim_1919_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18319,">chim_1920_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
18320,">chim_1921_Pseudomonas_Staphylococcus
",1557,Pseudomonas,Staphylococcus,0
18321,">chim_1922_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
18322,">chim_1923_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
18323,">chim_1924_Pseudomonas_Staphylococcus
",1557,Pseudomonas,Staphylococcus,0
18324,">chim_1925_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18325,">chim_1926_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
18326,">chim_1927_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18327,">chim_1928_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
18328,">chim_1929_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18329,">chim_1930_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
18330,">chim_1931_Escherichia_Listeria
",1553,Escherichia,Listeria,0
18331,">chim_1932_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18332,">chim_1933_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
18333,">chim_1934_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18334,">chim_1935_Pseudomonas_Bacillus
",1559,Pseudomonas,Bacillus,0
18335,">chim_1936_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18336,">chim_1937_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
